Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds)
818,-0.3302,-0.370180294,0.0262,-0.007687212,0.9197,-1,29,27.26666667
818,-0.2341,-0.097694759,-0.1903,0.010224738,0.7079,-1,29,27.26666667
819,-0.3305,-0.369210063,0.0268,-0.007015514,0.9183,-1,29,27.3
819,-0.2319,-0.096425996,-0.1877,0.012762264,0.7144,-1,29,27.3
820,-0.3284,-0.368314465,0.0256,-0.005896017,0.9202,-1,29,27.33333333
820,-0.2309,-0.094560168,-0.1854,0.014926625,0.7541,-1,29,27.33333333
820,0.3027,0.080006709,0.4084,0.136056184,0.3196,-1,29,27.33333333
821,-0.3246,-0.366821803,0.0309,-0.004179455,0.8866,-1,29,27.36666667
821,-0.2295,-0.09366457,-0.1831,0.018285115,0.7253,-1,29,27.36666667
822,-0.3207,-0.368165199,0.0323,-0.005075052,0.9071,-1,29,27.4
822,-0.2281,-0.092097275,-0.1815,0.019852411,0.7274,-1,29,27.4
823,-0.3207,-0.368165199,0.0322,-0.005075052,0.9077,-1,29,27.43333333
823,-0.2281,-0.092097275,-0.1815,0.019852411,0.7253,-1,29,27.43333333
824,-0.3138,-0.369583229,0.0301,-0.00932914,0.9051,-1,29,27.46666667
824,-0.2259,-0.089634382,-0.1795,0.02246457,0.728,-1,29,27.46666667
824,0.3024,0.086798323,0.4243,0.143071698,0.2602,-1,29,27.46666667
825,-0.3185,-0.367120335,0.033,-0.00477652,0.9201,-1,29,27.5
825,-0.2245,-0.084484696,-0.178,0.026121593,0.6612,-1,29,27.5
826,-0.3142,-0.366374004,0.033,-0.0117174,0.91,-1,29,27.53333333
826,-0.2222,-0.079036478,-0.1763,0.030450314,0.7166,-1,29,27.53333333
827,-0.3143,-0.366299371,0.0328,-0.0119413,0.9096,-1,29,27.56666667
827,-0.2222,-0.079036478,-0.1763,0.030450314,0.7161,-1,29,27.56666667
828,-0.3134,-0.36532914,0.0401,-0.008060377,0.9018,-1,29,27.6
828,-0.2213,-0.075155556,-0.1754,0.032913208,0.6809,-1,29,27.6
829,-0.3078,-0.36652327,0.0489,-0.006866247,0.9004,-1,29,27.63333333
829,-0.2179,-0.073886792,-0.1723,0.035898532,0.6463,-1,29,27.63333333
830,-0.314,-0.364955975,0.0431,0.004254088,0.8984,-1,29,27.66666667
830,-0.2178,-0.068961006,-0.1715,0.041421384,0.7531,-1,29,27.66666667
831,-0.2947,-0.360925786,0.0509,0.000522432,0.8788,-1,29,27.7
831,-0.2154,-0.073961426,-0.1687,0.048810063,0.7369,-1,29,27.7
832,-0.296,-0.3677174,0.0483,-0.008284277,0.8544,-1,29,27.73333333
832,-0.2139,-0.056721174,-0.1671,0.052690985,0.7589,-1,29,27.73333333
833,-0.296,-0.3677174,0.0482,-0.007911111,0.8536,-1,29,27.76666667
833,-0.2138,-0.056721174,-0.1671,0.052690985,0.7595,-1,29,27.76666667
834,-0.2917,-0.367344235,0.0493,0.016941719,0.8582,-1,29,27.8
834,-0.2118,-0.05209392,-0.1655,0.06164696,0.8131,-1,29,27.8
834,0.3604,-0.093216771,0.4991,0.045750105,0.3406,-1,29,27.8
835,-0.2923,-0.3677174,0.0507,0.018061216,0.8501,-1,29,27.83333333
835,-0.2119,-0.05209392,-0.1655,0.061572327,0.8118,-1,29,27.83333333
835,0.3597,-0.094037736,0.4992,0.045526205,0.3419,-1,29,27.83333333
836,-0.2107,-0.045974004,-0.1642,0.068363941,0.7792,-1,29,27.86666667
836,-0.2969,-0.367568134,0.0553,0.03201761,0.7787,-1,29,27.86666667
837,-0.2914,-0.367269602,0.0606,0.036122432,0.8083,-1,29,27.9
837,-0.2095,-0.041122851,-0.1623,0.07358826,0.7571,-1,29,27.9
838,-0.2917,-0.365179874,0.0536,0.037615094,0.787,-1,29,27.93333333
